3;-0.9481038451194763;8.216899871826172;4.912901878356934;-0.14508049190044403;-0.17623461782932281;0.06352998316287994;22.0;2822.0
3;-0.6416460275650024;8.245630264282227;5.008669853210449;-0.05406157299876213;0.05467243865132332;0.0064140851609408855;22.0;2810.0
3;-0.5937620401382446;8.14028549194336;5.161899089813232;-0.04184427112340927;0.06536258012056351;-0.007635815534740686;23.0;2808.0
3;-0.2585737705230713;7.948749542236328;5.315127849578857;-1.2907582521438599;-0.5287038683891296;-0.13988813757896423;22.0;2822.0
4;0.019153613597154617;8.973467826843262;4.156333923339844;-0.08979719132184982;-0.030237829312682152;0.05406157299876213;5.0;6899.0
5;-0.019153613597154617;9.059659004211426;3.4763808250427246;-0.18020524084568024;0.06688974797725677;-0.0507018156349659;10.0;4325.0
2;-0.10534487664699554;8.973467826843262;3.754108190536499;-0.3643811047077179;-0.09743300825357437;-0.014049900695681572;10.0;4325.0
3;-0.15322890877723694;9.097966194152832;3.7445313930511475;-0.26542094349861145;-0.12370020896196365;-0.06291911751031876;5.0;6899.0
6;-0.5267243981361389;8.322244644165039;2.5091233253479004;0.06872233748435974;-0.005803219974040985;0.02321287989616394;5.0;6899.0
3;-0.47884035110473633;7.95832633972168;5.439626216888428;-0.06169738993048668;-0.12034045159816742;0.07483099400997162;5.0;6899.0
2;-0.4884171485900879;8.006210327148438;5.027823448181152;0.007635815534740686;0.04764748737215996;-0.022907447069883347;5.0;6899.0
3;-0.06703764945268631;7.881711959838867;5.219359874725342;-0.23518311977386475;-0.10048733651638031;0.032681290060281754;5.0;6899.0
3;-0.181959331035614;7.7763671875;5.564124584197998;-0.07024950534105301;-0.004886921960860491;-0.010079276748001575;8.0;2467.0
1;0.5650315880775452;8.274360656738281;4.529829502105713;-0.532369077205658;-0.07849618047475815;0.08216137439012527;10.0;4325.0
3;0.47884035110473633;8.054094314575195;5.468356609344482;-0.06719517707824707;-0.06719517707824707;-0.13927727937698364;5.0;6899.0
8;0.5650315880775452;7.996633529663086;5.793968200683594;-9.162978967651725E-4;-0.02474004216492176;-0.04489859566092491;10.0;4325.0
4;1.1971008777618408;8.561665534973145;4.3191399574279785;-0.1667662113904953;-0.01191187184303999;0.033597588539123535;5.0;6899.0
5;0.7661445140838623;8.5903959274292;4.338293552398682;-0.4495968222618103;-0.3729332387447357;-0.2431243658065796;10.0;4325.0
2;0.33518823981285095;8.523358345031738;4.347870349884033;0.24068090319633484;0.5525276064872742;0.19028452038764954;10.0;4325.0
3;0.1149216815829277;8.494627952575684;4.750096321105957;-0.15913039445877075;-0.16982053220272064;-0.032681290060281754;5.0;6899.0
6;0.13407529890537262;8.389283180236816;4.529829502105713;-0.022907447069883347;-0.07849618047475815;0.015882495790719986;5.0;6899.0
2;-0.12449848651885986;8.829815864562988;4.376600742340088;0.1368338167667389;0.14996741712093353;-0.08399397134780884;10.0;4325.0
4;0.3926490843296051;8.619126319885254;4.520252704620361;0.1368338167667389;0.14996741712093353;-0.08399397134780884;10.0;4325.0
2;0.2106897532939911;8.561665534973145;4.481945514678955;-0.22479841113090515;-0.5002986192703247;-0.3637702465057373;10.0;4325.0
1;0.7757213711738586;8.092401504516602;4.874594688415527;-0.22479841113090515;-0.5002986192703247;-0.3637702465057373;10.0;4325.0
5;0.7948749661445618;8.236053466796875;4.711789131164551;0.182648703455925;0.02474004216492176;0.014355333521962166;10.0;4325.0
2;0.5363011956214905;8.389283180236816;4.654327869415283;0.182648703455925;0.02474004216492176;0.014355333521962166;10.0;4325.0
